Sequence number;Packet Number;RTT [ms]
7077825;4889;14.250000
7079273;4890;14.250000
7080721;4891;14.250000
7082169;4892;14.125000
7083617;4893;14.125000
7085065;4894;14.125000
7086513;4895;14.125000
7087961;4896;14.125000
7089409;4897;14.125000
7090857;4898;14.250000
7092305;4899;14.250000
7093753;4900;14.250000
7095201;4901;14.250000
7096649;4902;14.250000
7098097;4903;14.250000
7099545;4904;14.125000
7100993;4905;14.125000
7102441;4906;14.125000
7103889;4907;14.125000
7105337;4908;14.125000
7106785;4909;14.125000
7108233;4910;14.250000
7109681;4911;14.250000
7111129;4912;14.250000
7112577;4913;14.250000
7114025;4914;14.250000
7115473;4915;14.250000
7116921;4916;14.125000
7118369;4917;14.125000
7119817;4918;14.125000
7121265;4919;14.250000
7122713;4920;14.250000
7124161;4921;14.250000
7125609;4922;14.125000
7127057;4923;14.125000
7128505;4924;14.125000
7129953;4925;14.125000
7131401;4926;14.125000
7132849;4927;14.125000
7134297;4928;14.250000
7135745;4929;14.250000
7137193;4930;14.250000
7138641;4931;14.125000
7140089;4932;14.125000
7141537;4933;14.125000
7142985;4934;14.125000
7144433;4935;14.125000
7145881;4936;14.125000
7147329;4937;14.250000
7148777;4938;14.250000
7150225;4939;14.250000
7151673;4940;0
7153121;4941;0
7154569;4942;0
7156017;4943;0
7157465;4944;0
7158913;4945;14.125000
7160361;4946;14.125000
7161809;4947;14.125000
7163257;4948;14.125000
7164705;4949;14.125000
7166153;4950;14.125000
7167601;4951;14.125000
7169049;4952;14.125000
7170497;4953;14.125000
7171945;4954;14.125000
7173393;4955;14.250000
7174841;4956;14.250000
7176289;4957;14.250000
7177737;4958;14.125000
7179185;4959;14.125000
7180633;4960;14.125000
7182081;4961;14.125000
7183529;4962;14.125000
7184977;4963;14.125000
7186425;4964;14.250000
7187873;4965;14.250000
7189321;4966;14.250000
7190769;4967;14.250000
7192217;4968;14.250000
7193665;4969;14.250000
7195113;4970;14.375000
7196561;4971;14.375000
7198009;4972;14.375000
7199457;4973;14.250000
7200905;4974;14.250000
7202353;4975;14.250000
7203801;4976;14.250000
7205249;4977;14.250000
7206697;4978;14.250000
7208145;4979;14.250000
7209593;4980;14.250000
7211041;4981;14.250000
7212489;4982;14.125000
7213937;4983;14.125000
7215385;4984;14.125000
7216833;4985;14.250000
7218281;4986;14.250000
7219729;4987;14.250000
7221177;4988;14.125000
7222625;4989;14.125000
7224073;4990;14.125000
7225521;4991;14.250000
7226969;4992;14.250000
7228417;4993;14.250000
7229865;4994;14.125000
7231313;4995;14.125000
7232761;4996;14.125000
7234209;4997;13.500000
7235657;4998;13.500000
7237105;4999;13.500000
7238553;5000;14.125000
7240001;5001;14.125000
7241449;5002;14.125000
7242897;5003;14.250000
7244345;5004;14.250000
7245793;5005;14.250000
7247241;5006;14.125000
7248689;5007;14.125000
7250137;5008;14.125000
7251585;5009;14.250000
7253033;5010;14.250000
7254481;5011;14.250000
7255929;5012;14.125000
7257377;5013;14.125000
7258825;5014;14.125000
7260273;5015;14.125000
7261721;5016;14.125000
7263169;5017;14.125000
7264617;5018;14.125000
7266065;5019;14.125000
7267513;5020;14.125000
7268961;5021;0
7270409;5022;0
7271857;5023;0
7273305;5024;0
7274753;5025;0
7276201;5026;14.241000
7277649;5027;14.259000
7279097;5028;14.259000
7280545;5029;14.259000
7281993;5030;14.250000
7283441;5031;14.250000
7284889;5032;14.250000
7286337;5033;14.250000
7287785;5034;14.250000
7289233;5035;14.250000
7290681;5036;14.250000
7292129;5037;14.250000
7293577;5038;14.250000
7295025;5039;14.125000
7296473;5040;14.125000
7297921;5041;14.125000
7299369;5042;14.125000
7300817;5043;14.125000
7302265;5044;14.125000
7303713;5045;14.250000
7305161;5046;14.250000
7306609;5047;14.250000
7308057;5048;14.250000
7309505;5049;14.250000
7310953;5050;14.250000
7312401;5051;14.250000
7313849;5052;14.250000
7315297;5053;14.250000
7316745;5054;14.250000
7318193;5055;14.250000
7319641;5056;14.250000
7321089;5057;14.250000
7322537;5058;14.250000
7323985;5059;14.250000
7325433;5060;14.125000
7326881;5061;14.125000
7328329;5062;14.125000
7329777;5063;14.125000
7331225;5064;14.125000
7332673;5065;14.125000
7334121;5066;14.250000
7335569;5067;14.250000
7337017;5068;14.250000
7338465;5069;14.250000
7339913;5070;14.250000
7341361;5071;14.250000
7342809;5072;14.250000
7344257;5073;14.250000
7345705;5074;14.250000
7347153;5075;14.125000
7348601;5076;14.125000
7350049;5077;14.125000
7351497;5078;14.250000
7352945;5079;14.250000
7354393;5080;14.250000
7355841;5081;14.250000
7357289;5082;14.250000
7358737;5083;14.250000
7360185;5084;14.125000
7361633;5085;14.125000
7363081;5086;14.125000
7364529;5087;14.250000
7365977;5088;14.250000
7367425;5089;14.250000
7368873;5090;14.250000
7370321;5091;14.250000
7371769;5092;14.250000
7373217;5093;14.250000
7374665;5094;14.250000
7376113;5095;14.250000
7377561;5096;14.125000
7379009;5097;14.125000
7380457;5098;14.125000
7381905;5099;14.250000
7383353;5100;14.250000
7384801;5101;14.250000
7386249;5102;0
7387697;5103;0
7389145;5104;0
7390593;5105;0
7392041;5106;0
7393489;5107;14.250000
7394937;5108;14.250000
7396385;5109;14.250000
7397833;5110;14.250000
7399281;5111;14.250000
7400729;5112;14.250000
7402177;5113;14.250000
7403625;5114;14.250000
7405073;5115;14.250000
7406521;5116;14.250000
7407969;5117;14.250000
7409417;5118;14.250000
7410865;5119;14.250000
7412313;5120;14.375000
7413761;5121;14.375000
7415209;5122;14.375000
7416657;5123;14.250000
7418105;5124;14.250000
7419553;5125;14.250000
7421001;5126;14.250000
7422449;5127;14.250000
7423897;5128;14.250000
7425345;5129;14.125000
7426793;5130;14.125000
7428241;5131;14.125000
7429689;5132;14.250000
7431137;5133;14.250000
7432585;5134;14.250000
7434033;5135;14.125000
7435481;5136;14.125000
7436929;5137;14.125000
7438377;5138;14.250000
7439825;5139;14.250000
7441273;5140;14.250000
7442721;5141;14.125000
7444169;5142;14.125000
7445617;5143;14.125000
7447065;5144;14.125000
7448513;5145;14.125000
7449961;5146;14.125000
7451409;5147;14.250000
7452857;5148;14.250000
7454305;5149;14.250000
7455753;5150;14.250000
7457201;5151;14.250000
7458649;5152;14.250000
7460097;5153;14.250000
7461545;5154;14.250000
7462993;5155;14.250000
7464441;5156;14.250000
7465889;5157;14.250000
7467337;5158;14.250000
7468785;5159;14.125000
7470233;5160;14.125000
7471681;5161;14.125000
7473129;5162;14.250000
7474577;5163;14.250000
7476025;5164;14.250000
7477473;5165;14.250000
7478921;5166;14.250000
7480369;5167;14.250000
7481817;5168;14.250000
7483265;5169;14.250000
7484713;5170;14.250000
7486161;5171;14.250000
7487609;5172;14.250000
7489057;5173;14.250000
7490505;5174;14.250000
7491953;5175;14.250000
7493401;5176;14.250000
7494849;5177;0
7496297;5178;0
7497745;5179;0
7499193;5180;0
7500641;5181;0
7502089;5182;14.250000
7503537;5183;14.125000
7504985;5184;14.125000
7506433;5185;14.125000
7507881;5186;14.250000
7509329;5187;14.250000
7510777;5188;14.250000
7512225;5189;14.375000
7513673;5190;14.375000
7515121;5191;14.375000
7516569;5192;14.125000
7518017;5193;14.125000
7519465;5194;14.125000
7520913;5195;14.125000
7522361;5196;14.125000
7523809;5197;14.125000
7525257;5198;14.250000
7526705;5199;14.250000
7528153;5200;14.250000
7529601;5201;14.125000
7531049;5202;14.125000
7532497;5203;14.125000
7533945;5204;14.250000
7535393;5205;14.250000
7536841;5206;14.250000
7538289;5207;14.125000
7539737;5208;14.125000
7541185;5209;14.125000
7542633;5210;14.250000
7544081;5211;14.250000
7545529;5212;14.250000
7546977;5213;14.250000
7548425;5214;14.250000
7549873;5215;14.250000
7551321;5216;14.125000
7552769;5217;14.125000
7554217;5218;14.125000
7555665;5219;14.125000
7557113;5220;14.125000
7558561;5221;14.125000
7560009;5222;14.125000
7561457;5223;14.125000
7562905;5224;14.125000
7564353;5225;14.125000
7565801;5226;14.125000
7567249;5227;14.125000
7568697;5228;14.250000
7570145;5229;14.250000
7571593;5230;14.250000
7573041;5231;14.250000
7574489;5232;14.250000
7575937;5233;14.250000
7577385;5234;14.250000
7578833;5235;14.250000
7580281;5236;14.250000
7581729;5237;14.125000
7583177;5238;14.125000
7584625;5239;14.125000
7586073;5240;14.125000
7587521;5241;14.125000
7588969;5242;14.125000
7590417;5243;14.250000
7591865;5244;14.250000
7593313;5245;14.250000
7594761;5246;14.125000
7596209;5247;14.125000
7597657;5248;14.125000
7599105;5249;14.125000
7600553;5250;14.125000
7602001;5251;14.125000
7603449;5252;14.125000
7604897;5253;14.125000
7606345;5254;14.125000
7607793;5255;14.250000
7609241;5256;14.250000
7610689;5257;14.250000
7612137;5258;0
7613585;5259;0
7615033;5260;0
7616481;5261;0
7617929;5262;0
7619377;5263;14.250000
7620825;5264;14.250000
7622273;5265;14.250000
7623721;5266;14.250000
7625169;5267;14.125000
7626617;5268;14.125000
7628065;5269;14.125000
7629513;5270;14.250000
7630961;5271;14.250000
7632409;5272;14.250000
7633857;5273;14.250000
7635305;5274;14.250000
7636753;5275;14.250000
7638201;5276;14.250000
7639649;5277;14.250000
7641097;5278;14.250000
7642545;5279;14.250000
7643993;5280;14.250000
7645441;5281;14.250000
7646889;5282;14.250000
7648337;5283;14.250000
7649785;5284;14.250000
7651233;5285;14.125000
7652681;5286;14.125000
7654129;5287;14.125000
7655577;5288;14.125000
7657025;5289;14.125000
7658473;5290;14.125000
7659921;5291;14.250000
7661369;5292;14.250000
7662817;5293;14.250000
7664265;5294;14.250000
7665713;5295;14.250000
7667161;5296;14.250000
7668609;5297;14.125000
7670057;5298;14.125000
7671505;5299;14.125000
7672953;5300;14.125000
7674401;5301;14.125000
7675849;5302;14.125000
7677297;5303;14.250000
7678745;5304;14.250000
7680193;5305;14.250000
7681641;5306;14.250000
7683089;5307;14.250000
7684537;5308;14.250000
7685985;5309;14.241000
7687433;5310;14.241000
7688881;5311;14.241000
7690329;5312;14.259000
7691777;5313;14.259000
7693225;5314;14.259000
7694673;5315;14.250000
7696121;5316;14.250000
7697569;5317;14.250000
7699017;5318;14.250000
7700465;5319;14.250000
7701913;5320;14.250000
7703361;5321;14.250000
7704809;5322;14.250000
7706257;5323;14.250000
7707705;5324;14.250000
7709153;5325;14.250000
7710601;5326;14.250000
7712049;5327;14.250000
7713497;5328;14.250000
7714945;5329;14.250000
7716393;5330;14.125000
7717841;5331;14.125000
7719289;5332;14.125000
7720737;5333;14.250000
7722185;5334;14.250000
7723633;5335;14.250000
7725081;5336;14.250000
7726529;5337;14.250000
7727977;5338;14.250000
7729425;5339;0
7730873;5340;0
7732321;5341;0
7733769;5342;0
7735217;5343;0
7736665;5344;14.250000
7738113;5345;14.250000
7739561;5346;14.250000
7741009;5347;14.250000
7742457;5348;14.125000
7743905;5349;14.125000
7745353;5350;14.125000
7746801;5351;14.250000
7748249;5352;14.250000
7749697;5353;14.250000
7751145;5354;14.250000
7752593;5355;14.250000
7754041;5356;14.250000
7755489;5357;14.125000
7756937;5358;14.125000
7758385;5359;14.125000
7759833;5360;14.375000
7761281;5361;14.375000
7762729;5362;14.375000
7764177;5363;14.250000
7765625;5364;14.250000
7767073;5365;14.250000
7768521;5366;14.125000
7769969;5367;14.125000
7771417;5368;14.125000
7772865;5369;14.250000
7774313;5370;14.250000
7775761;5371;14.250000
7777209;5372;14.125000
7778657;5373;14.125000
7780105;5374;14.125000
7781553;5375;14.250000
7783001;5376;14.250000
7784449;5377;14.250000
7785897;5378;14.125000
7787345;5379;14.125000
7788793;5380;14.125000
7790241;5381;14.250000
7791689;5382;14.250000
7793137;5383;14.250000
7794585;5384;14.250000
7796033;5385;14.250000
7797481;5386;14.250000
7798929;5387;14.250000
7800377;5388;14.250000
7801825;5389;14.250000
7803273;5390;14.250000
7804721;5391;14.250000
7806169;5392;14.250000
7807617;5393;14.250000
7809065;5394;14.250000
7810513;5395;14.250000
7811961;5396;14.250000
7813409;5397;14.250000
7814857;5398;14.250000
7816305;5399;14.250000
7817753;5400;14.250000
7819201;5401;14.250000
7820649;5402;14.250000
7822097;5403;14.250000
7823545;5404;14.250000
7824993;5405;14.125000
7826441;5406;14.125000
7827889;5407;14.125000
7829337;5408;14.125000
7830785;5409;14.125000
7832233;5410;14.125000
7833681;5411;14.250000
7835129;5412;14.250000
7836577;5413;14.250000
7838025;5414;14.250000
7839473;5415;14.250000
7840921;5416;14.250000
7842369;5417;14.250000
7843817;5418;14.250000
7845265;5419;14.250000
7846713;5420;0
7848161;5421;0
7849609;5422;0
7851057;5423;0
7852505;5424;0
7853953;5425;14.125000
7855401;5426;14.250000
7856849;5427;14.250000
7858297;5428;14.250000
7859745;5429;14.250000
7861193;5430;14.250000
7862641;5431;14.250000
7864089;5432;14.125000
7865537;5433;14.125000
7866985;5434;14.125000
7868433;5435;14.250000
7869881;5436;14.250000
7871329;5437;14.250000
7872777;5438;14.125000
7874225;5439;14.125000
7875673;5440;14.125000
7877121;5441;14.250000
7878569;5442;14.250000
7880017;5443;14.250000
7881465;5444;14.241000
7882913;5445;14.241000
7884361;5446;14.241000
7885809;5447;14.259000
7887257;5448;14.259000
7888705;5449;14.259000
7890153;5450;14.250000
7891601;5451;14.250000
7893049;5452;14.250000
7894497;5453;14.250000
7895945;5454;14.250000
7897393;5455;14.250000
7898841;5456;14.125000
7900289;5457;14.125000
7901737;5458;14.125000
7903185;5459;14.125000
7904633;5460;14.125000
7906081;5461;14.125000
7907529;5462;14.250000
7908977;5463;14.250000
7910425;5464;14.250000
7911873;5465;14.125000
7913321;5466;14.125000
7914769;5467;14.125000
7916217;5468;14.125000
7917665;5469;14.125000
7919113;5470;14.125000
7920561;5471;14.125000
7922009;5472;14.125000
7923457;5473;14.125000
7924905;5474;14.375000
7926353;5475;14.375000
7927801;5476;14.375000
7929249;5477;14.125000
7930697;5478;14.125000
7932145;5479;14.125000
7933593;5480;14.125000
7935041;5481;14.125000
7936489;5482;14.125000
7937937;5483;14.375000
7939385;5484;14.375000
7940833;5485;14.375000
7942281;5486;14.125000
7943729;5487;14.125000
7945177;5488;14.125000
7946625;5489;14.250000
7948073;5490;14.250000
7949521;5491;14.250000
7950969;5492;0
7952417;5493;0
7953865;5494;0
7955313;5495;0
7956761;5496;0
7958209;5497;14.250000
7959657;5498;14.125000
7961105;5499;14.125000
7962553;5500;14.125000
7964001;5501;14.250000
7965449;5502;14.250000
7966897;5503;14.250000
7968345;5504;14.250000
7969793;5505;14.250000
7971241;5506;14.250000
7972689;5507;14.250000
7974137;5508;14.250000
7975585;5509;14.250000
7977033;5510;14.250000
7978481;5511;14.250000
7979929;5512;14.250000
7981377;5513;14.250000
7982825;5514;14.250000
7984273;5515;14.250000
7985721;5516;14.250000
7987169;5517;14.250000
7988617;5518;14.250000
7990065;5519;14.250000
7991513;5520;14.250000
7992961;5521;14.250000
7994409;5522;14.250000
7995857;5523;14.250000
7997305;5524;14.250000
7998753;5525;14.250000
8000201;5526;14.250000
8001649;5527;14.250000
8003097;5528;14.250000
8004545;5529;14.250000
8005993;5530;14.250000
8007441;5531;14.250000
8008889;5532;14.250000
8010337;5533;14.250000
8011785;5534;14.250000
8013233;5535;14.250000
8014681;5536;14.250000
8016129;5537;13.625000
8017577;5538;13.625000
8019025;5539;13.625000
8020473;5540;14.125000
8021921;5541;14.125000
8023369;5542;14.125000
8024817;5543;14.125000
8026265;5544;14.125000
8027713;5545;14.125000
8029161;5546;14.250000
8030609;5547;14.250000
8032057;5548;14.250000
8033505;5549;14.125000
8034953;5550;14.125000
8036401;5551;14.125000
8037849;5552;14.125000
8039297;5553;14.125000
8040745;5554;14.125000
8042193;5555;14.375000
8043641;5556;14.375000
8045089;5557;14.375000
8046537;5558;14.250000
8047985;5559;14.250000
8049433;5560;14.250000
8050881;5561;14.250000
8052329;5562;14.250000
8053777;5563;14.250000
8055225;5564;14.250000
8056673;5565;14.250000
8058121;5566;14.250000
8059569;5567;14.250000
8061017;5568;14.250000
8062465;5569;14.250000
8063913;5570;14.125000
8065361;5571;14.125000
8066809;5572;14.125000
8068257;5573;0
8069705;5574;0
8071153;5575;0
8072601;5576;0
8074049;5577;0
8075497;5578;14.125000
8076945;5579;14.750000
8078393;5580;14.750000
8079841;5581;14.750000
8081289;5582;14.750000
8082737;5583;14.750000
8084185;5584;14.750000
8085633;5585;14.125000
8087081;5586;14.125000
8088529;5587;14.125000
8089977;5588;14.250000
8091425;5589;14.250000
8092873;5590;14.250000
8094321;5591;14.125000
8095769;5592;14.125000
8097217;5593;14.125000
8098665;5594;14.250000
8100113;5595;14.250000
8101561;5596;14.250000
8103009;5597;14.125000
8104457;5598;14.125000
8105905;5599;14.125000
8107353;5600;14.250000
8108801;5601;14.250000
8110249;5602;14.250000
8111697;5603;14.250000
8113145;5604;14.250000
8114593;5605;14.250000
8116041;5606;14.250000
8117489;5607;14.250000
8118937;5608;14.250000
8120385;5609;14.250000
8121833;5610;14.250000
8123281;5611;14.250000
8124729;5612;14.125000
8126177;5613;14.125000
8127625;5614;14.125000
8129073;5615;14.125000
8130521;5616;14.125000
8131969;5617;14.125000
8133417;5618;14.125000
8134865;5619;14.125000
8136313;5620;14.125000
8137761;5621;14.125000
8139209;5622;14.125000
8140657;5623;14.125000
8142105;5624;14.125000
8143553;5625;14.125000
8145001;5626;14.125000
8146449;5627;14.125000
8147897;5628;14.125000
8149345;5629;14.125000
8150793;5630;14.250000
8152241;5631;14.250000
8153689;5632;14.250000
8155137;5633;14.250000
8156585;5634;14.250000
8158033;5635;14.250000
8159481;5636;14.125000
8160929;5637;14.125000
8162377;5638;14.125000
8163825;5639;14.125000
8165273;5640;14.125000
8166721;5641;14.125000
8168169;5642;14.250000
8169617;5643;14.250000
8171065;5644;14.250000
8172513;5645;14.250000
8173961;5646;14.250000
8175409;5647;14.250000
8176857;5648;14.250000
8178305;5649;14.250000
8179753;5650;14.250000
8181201;5651;14.250000
8182649;5652;14.250000
8184097;5653;14.250000
8185545;5654;0
8186993;5655;0
8188441;5656;0
8189889;5657;0
8191337;5658;0
8192785;5659;13.625000
8194233;5660;14.250000
8195681;5661;14.250000
8197129;5662;14.250000
8198577;5663;14.250000
8200025;5664;14.250000
8201473;5665;14.250000
8202921;5666;14.250000
8204369;5667;14.250000
8205817;5668;14.250000
8207265;5669;14.250000
8208713;5670;14.250000
8210161;5671;14.250000
8211609;5672;14.250000
8213057;5673;14.250000
8214505;5674;14.250000
8215953;5675;14.250000
8217401;5676;14.250000
8218849;5677;14.250000
8220297;5678;14.250000
8221745;5679;14.250000
8223193;5680;14.250000
8224641;5681;14.125000
8226089;5682;14.125000
8227537;5683;14.125000
8228985;5684;14.125000
8230433;5685;14.125000
8231881;5686;14.125000
8233329;5687;14.250000
8234777;5688;14.250000
8236225;5689;14.250000
8237673;5690;14.250000
8239121;5691;14.250000
8240569;5692;14.250000
8242017;5693;14.250000
8243465;5694;14.250000
8244913;5695;14.250000
8246361;5696;14.250000
8247809;5697;14.250000
8249257;5698;14.250000
8250705;5699;14.250000
8252153;5700;14.250000
8253601;5701;14.250000
8255049;5702;14.250000
8256497;5703;14.250000
8257945;5704;14.250000
8259393;5705;14.250000
8260841;5706;14.250000
8262289;5707;14.250000
8263737;5708;14.250000
8265185;5709;14.250000
8266633;5710;14.250000
8268081;5711;14.125000
8269529;5712;14.125000
8270977;5713;14.125000
8272425;5714;14.125000
8273873;5715;14.125000
8275321;5716;14.125000
8276769;5717;14.250000
8278217;5718;14.250000
8279665;5719;14.250000
8281113;5720;14.250000
8282561;5721;14.250000
8284009;5722;14.250000
8285457;5723;14.125000
8286905;5724;14.125000
8288353;5725;14.125000
8289801;5726;14.125000
8291249;5727;14.125000
8292697;5728;14.125000
8294145;5729;14.125000
8295593;5730;14.125000
8297041;5731;14.125000
8298489;5732;14.125000
8299937;5733;14.125000
8301385;5734;14.125000
8302833;5735;0
8304281;5736;0
8305729;5737;0
8307177;5738;0
8308625;5739;0
8310073;5740;14.375000
8311521;5741;14.125000
8312969;5742;14.125000
8314417;5743;14.125000
8315865;5744;14.125000
8317313;5745;14.125000
8318761;5746;14.125000
8320209;5747;14.375000
8321657;5748;14.375000
8323105;5749;14.375000
8324553;5750;14.250000
8326001;5751;14.250000
8327449;5752;14.250000
8328897;5753;14.250000
8330345;5754;14.250000
8331793;5755;14.250000
8333241;5756;14.250000
8334689;5757;14.250000
8336137;5758;14.250000
8337585;5759;14.250000
8339033;5760;14.250000
8340481;5761;14.250000
8341929;5762;14.125000
8343377;5763;14.125000
8344825;5764;14.125000
8346273;5765;14.241000
8347721;5766;14.241000
8349169;5767;14.241000
8350617;5768;14.259000
8352065;5769;14.259000
8353513;5770;14.259000
8354961;5771;14.125000
8356409;5772;14.125000
8357857;5773;14.125000
8359305;5774;14.125000
8360753;5775;14.125000
8362201;5776;14.125000
8363649;5777;14.125000
8365097;5778;14.125000
8366545;5779;14.125000
8367993;5780;14.250000
8369441;5781;14.250000
8370889;5782;14.250000
8372337;5783;14.375000
8373785;5784;14.375000
8375233;5785;14.375000
8376681;5786;14.125000
8378129;5787;14.125000
8379577;5788;14.125000
8381025;5789;14.125000
8382473;5790;14.125000
8383921;5791;14.125000
8385369;5792;14.125000
8386817;5793;14.125000
8388265;5794;14.125000
8389713;5795;14.375000
8391161;5796;14.375000
8392609;5797;14.375000
8394057;5798;14.250000
8395505;5799;14.250000
8396953;5800;14.250000
8398401;5801;14.250000
8399849;5802;14.250000
8401297;5803;14.250000
8402745;5804;14.250000
8404193;5805;14.250000
8405641;5806;14.250000
8407089;5807;14.250000
8408537;5808;14.250000
8409985;5809;14.250000
8411433;5810;0
8412881;5811;0
8414329;5812;0
8415777;5813;0
8417225;5814;0
8418673;5815;14.125000
8420121;5816;14.250000
8421569;5817;14.250000
8423017;5818;14.250000
8424465;5819;14.250000
8425913;5820;14.250000
8427361;5821;14.250000
8428809;5822;14.241000
8430257;5823;14.241000
8431705;5824;14.241000
8433153;5825;14.134000
8434601;5826;14.134000
8436049;5827;14.134000
8437497;5828;14.250000
8438945;5829;14.250000
8440393;5830;14.250000
8441841;5831;14.125000
8443289;5832;14.125000
8444737;5833;14.125000
8446185;5834;14.250000
8447633;5835;14.250000
8449081;5836;14.250000
8450529;5837;14.125000
8451977;5838;14.125000
8453425;5839;14.125000
8454873;5840;14.375000
8456321;5841;14.375000
8457769;5842;14.375000
8459217;5843;14.250000
8460665;5844;14.250000
8462113;5845;14.250000
8463561;5846;14.125000
8465009;5847;14.125000
8466457;5848;14.125000
8467905;5849;14.125000
8469353;5850;14.125000
8470801;5851;14.125000
8472249;5852;14.250000
8473697;5853;14.250000
8475145;5854;14.250000
8476593;5855;14.125000
8478041;5856;14.125000
8479489;5857;14.125000
8480937;5858;14.125000
8482385;5859;14.125000
8483833;5860;14.125000
8485281;5861;14.375000
8486729;5862;14.375000
8488177;5863;14.375000
8489625;5864;14.250000
8491073;5865;14.250000
8492521;5866;14.250000
8493969;5867;14.250000
8495417;5868;14.250000
8496865;5869;14.250000
8498313;5870;14.250000
8499761;5871;14.250000
8501209;5872;14.250000
8502657;5873;14.250000
8504105;5874;14.250000
8505553;5875;14.250000
8507001;5876;14.250000
8508449;5877;14.250000
8509897;5878;14.250000
8511345;5879;14.250000
8512793;5880;14.250000
8514241;5881;14.250000
8515689;5882;14.125000
8517137;5883;14.125000
8518585;5884;14.125000
8520033;5885;14.250000
8521481;5886;14.250000
8522929;5887;14.250000
8524377;5888;14.125000
8525825;5889;14.125000
8527273;5890;14.125000
8528721;5891;0
8530169;5892;0
8531617;5893;0
8533065;5894;0
8534513;5895;0
8535961;5896;14.125000
8537409;5897;14.125000
8538857;5898;14.125000
8540305;5899;14.125000
8541753;5900;14.125000
8543201;5901;14.125000
8544649;5902;14.125000
8546097;5903;14.125000
8547545;5904;14.125000
8548993;5905;14.125000
8550441;5906;14.125000
8551889;5907;14.125000
8553337;5908;14.125000
8554785;5909;14.125000
8556233;5910;14.125000
8557681;5911;14.125000
8559129;5912;14.125000
8560577;5913;14.125000
8562025;5914;14.125000
8563473;5915;14.250000
8564921;5916;14.250000
8566369;5917;14.250000
8567817;5918;14.125000
8569265;5919;14.125000
8570713;5920;14.125000
8572161;5921;14.250000
8573609;5922;14.250000
8575057;5923;14.250000
8576505;5924;14.250000
8577953;5925;14.250000
8579401;5926;14.250000
8580849;5927;14.250000
8582297;5928;14.250000
8583745;5929;14.250000
8585193;5930;14.250000
8586641;5931;14.250000
8588089;5932;14.250000
8589537;5933;14.250000
8590985;5934;14.250000
8592433;5935;14.250000
8593881;5936;0
8595329;5937;0
8596777;5938;0
8598225;5939;0
2;1;0
8599673;5940;0
8601121;5941;0
